CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK
176231,62891,6289,2,3,2,1,1,2,8,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,249500.0015,21299.9976,228199.9984,2499.998274,1499.997155,1000.001119,0,0,0,2124.996724,0,0,0,0,0,8499.995942,2124.996724,0,0,0
176241,62911,6291,1,1,1,1,2,4,13,1,3,4,2,1,3,3,0,1,0,0,0,0,0,0,0,63559.99803,28000.00419,35560.00288,12000.00438,7999.999906,0,4000.004477,0,0,7999.999906,0,0,0,0,0,15999.99981,7999.999906,4000.004477,0,0
176256,62941,6294,1,1,2,1,1,4,12,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,242427.9988,47427.99767,195000.0011,16567.99914,2108.000875,14459.99827,0,0,0,18516.00056,0,0,0,0,0,30860.00034,18516.00056,30860.00034,0,0
176261,62951,6295,2,1,2,1,1,4,14,3,4,1,1,2,3,1,0,0,0,0,0,1,0,0,0,132930900,28159499.99,104771400,88300.00021,35419.99748,0,52880.00092,0,0,882399.9996,0,0,0,0,0,1353199.998,882399.9996,470800.0003,0,0
176266,62961,6296,1,1,2,1,2,2,8,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,24180.00046,5060.002225,19120.00005,600.0024809,399.9986382,200.0038427,0,0,0,1560.99982,0,0,0,0,0,4460.001553,1560.99982,0,0,1
176276,62981,6298,1,1,2,1,1,4,12,1,1,2,0,2,3,2,0,0,0,0,0,1,0,0,0,275199.9968,124800.0003,150399.9964,799.9972765,799.9972765,0,0,0,0,28999.99627,0,0,0,0,0,58000.00158,28999.99627,0,0,0
176281,62991,6299,2,1,2,1,1,4,13,1,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,453699.9984,9499.997061,444200.0013,9499.997061,6999.998787,2499.998274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176291,63011,6301,2,1,2,1,1,3,9,4,5,4,2,1,3,3,0,0,0,0,0,0,1,0,0,19939600,572999.9989,19366600,270999.9957,115000.002,0,156000.0027,0,272999.9979,302000.0032,272999.9979,0,0,0,0,28999.99627,28999.99627,28999.99627,0,0
176296,63021,6302,1,1,1,1,1,4,13,1,3,4,4,1,3,3,0,0,0,0,0,0,1,0,0,622154.0007,215814.0021,406339.9986,19013.99901,499.996036,2094.00323,16419.99974,0,0,169352.8028,0,0,0,0,0,196800.0031,169300.004,31799.9994,1,0
176301,63031,6303,1,3,1,1,1,3,9,4,5,4,1,1,3,2,0,1,0,0,0,0,0,0,0,216199.9977,23200.00244,193000.0025,5200.000391,1199.995915,4000.004477,0,0,0,7999.999906,0,0,0,0,0,15999.99981,7999.999906,0,0,1
176306,63041,6304,3,4,4,0,1,1,4,5,6,5,0,1,3,2,0,0,0,0,0,0,1,0,0,13461.00138,6241.001077,7220.0003,1.004226106,1.004226106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176311,63051,6305,1,1,2,1,1,4,12,5,5,4,2,1,3,3,0,0,1,0,0,0,0,0,0,1927119.998,1177120,749999.998,218719.9991,27119.99814,0,191599.9991,0,62400.00108,898400.0012,62400.00108,0,0,0,0,835999.9983,835999.9983,0,0,0
176316,63061,6306,2,1,2,1,1,4,12,2,3,4,5,1,3,3,0,1,0,0,0,0,0,0,0,3865560.001,1359160,2506400,148020.0023,11499.9993,29119.99857,58399.9966,5299.997789,575800.0021,1002912.255,575800.0021,0,0,0,0,629439.9995,427112.2528,8439.997503,0,0
176326,63081,6308,1,2,2,1,2,4,14,3,3,4,2,1,3,1,0,1,0,0,0,0,0,0,0,4119.997735,1080.004466,3040.002316,1080.004466,1030.001243,50.00322244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176331,63091,6309,1,3,1,1,1,2,8,3,3,4,2,1,2,3,0,0,0,0,0,0,1,0,0,364788.0011,152199.9984,212587.999,10000.00214,10000.00214,0,0,0,0,138599.9995,0,0,0,0,0,138599.9995,138599.9995,100000.0033,0,0
176346,63121,6312,1,2,2,1,1,4,13,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,539960.001,32400.00007,507560.001,32400.00007,3680.000138,28719.99812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176351,63131,6313,3,4,4,0,1,1,4,6,6,4,1,1,1,2,0,0,0,0,0,1,0,0,0,207900.002,61500.00097,146400.001,1499.997155,1499.997155,0,0,39999.99953,0,0,0,0,0,0,0,20000.00429,0,20000.00429,0,1
176356,63141,6314,3,4,4,0,1,3,9,3,2,5,0,1,1,1,0,0,0,0,0,0,1,0,0,88399.9976,5599.999029,82799.99857,2300.003479,2000.002238,300.0012404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176366,63161,6316,3,4,4,0,1,1,5,5,6,3,0,2,3,3,0,0,0,0,1,0,0,0,0,445908,173608.0001,272299.9999,83607.9989,71607.99995,12000.00438,0,90000.0012,0,0,0,0,0,0,0,0,0,0,0,1
176371,63171,6317,1,1,2,1,1,3,9,2,3,4,3,1,3,3,0,0,0,0,0,1,0,0,0,333300.0012,103999.9988,229300.0006,6500.002751,6500.002751,0,0,0,0,86299.99797,0,0,0,0,0,97499.99603,86299.99797,14500.00266,0,0
176376,63181,6318,2,1,2,1,1,3,11,5,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1179500,645500.0032,534000.0005,10499.99818,0,0,9000.001025,100000.0033,249999.9993,405000.0009,249999.9993,0,0,0,0,285000.0023,155000.0016,249999.9993,0,0
176386,63201,6320,1,2,2,1,2,3,9,3,4,1,1,2,1,3,0,0,0,0,0,0,1,0,0,9216.001918,2176.000553,7039.997746,1026.000623,340.0001996,685.9986145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176396,63221,6322,1,3,2,1,1,3,9,1,3,4,2,1,3,2,0,0,0,0,0,1,0,0,0,298420.0005,12019.99843,286400.0021,6500.002751,1499.997155,4999.996549,0,0,0,1300.00055,0,0,0,0,0,4999.996549,1300.00055,0,0,0
176401,63231,6323,3,4,4,0,1,2,8,5,6,1,1,2,1,3,0,0,0,0,0,0,1,0,0,677539.9999,299140.0017,378400.0019,208019.9988,4568.000191,203451.9987,0,0,0,13660.00099,0,0,0,0,0,86999.99966,13660.00099,86999.99966,0,1
176406,63241,6324,1,1,2,1,2,4,12,4,5,3,0,2,3,3,0,0,0,1,0,0,0,0,0,219719.9984,219719.9984,0,34719.99941,17499.99697,17220.00244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176416,63261,6326,3,4,4,0,1,4,13,5,6,5,0,1,3,3,0,0,0,0,1,0,0,0,0,1216299.998,454199.9962,762099.9997,54200.00095,3199.998153,20999.99636,29999.99739,0,61999.99701,112699.9986,61999.99701,0,0,0,0,337999.9983,50700.00155,337999.9983,0,0
176426,63281,6328,1,1,2,1,1,4,13,2,3,4,3,1,3,2,0,0,0,0,0,0,1,0,0,330079.0011,8478.999474,321599.998,279.0011536,1.004226106,278.0005463,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176431,63291,6329,1,1,2,1,2,4,12,1,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,2920.000011,2920.000011,0,1000.001119,1000.001119,0,0,0,0,341.9996047,0,0,0,0,0,1919.998892,341.9996047,0,0,0
176438,63303,6330,1,2,2,1,2,3,9,1,2,5,0,1,3,3,0,1,0,0,0,0,0,0,0,6149.998288,2550.001497,3599.996791,2499.998274,2499.998274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176441,63311,6331,1,3,1,1,1,2,8,3,3,4,1,1,1,3,0,0,0,0,0,1,0,0,0,469820.0005,65879.99918,403940.0013,10140.00031,3000.003357,7140.000572,0,0,0,41000.00065,0,0,0,0,0,50000.00167,41000.00065,0,0,1
176446,63321,6332,4,4,4,1,2,2.2,8.2,3,4,1,2,2,3,2,0,0,0,0,1,0,0,0,0,17300.00217,3299.995551,13999.99757,3299.995551,1499.997155,1799.998396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
176451,63331,6333,1,2,2,1,1,4,13,2,3,4,2,1,1,3,0,1,0,0,0,0,0,0,0,550000.0003,166999.9969,383000.0016,18000.00205,5999.997668,12000.00438,0,0,10000.00214,142850.0002,13999.99757,0,0,0,0,134999.9973,128849.999,0,1,0
176456,63341,6334,1,1,1,1,1,4,13,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,5205039.998,4612899.999,592139.9984,793399.9995,7699.998665,15699.99857,69999.99692,2499.998274,2099999.998,3051250.002,2668000,0,0,0,0,1141000.001,383250.0014,66000.00149,0,0
176461,63351,6335,1,1,2,1,1,4,13,2,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,871539.9999,360999.9987,510539.9976,35000.00298,5999.997668,28999.99627,0,0,0,278200.0001,0,0,0,0,0,292000.0011,248200.0009,68000.00372,0,0
176466,63361,6336,1,1,1,1,2,2,8,1,3,4,2,1,3,2,0,0,0,0,0,1,0,0,0,27240.00226,5200.000391,22040.00187,1799.998396,1399.999757,399.9986382,0,0,0,1428.000476,0,0,0,0,0,3400.001996,1428.000476,0,0,0
176471,63371,6337,2,1,2,1,1,4,13,4,5,3,0,2,3,3,0,0,0,0,0,0,1,0,0,901959.999,703499.9975,198460.0015,422099.9992,268099.9988,154000.0005,0,14399.99802,0,0,0,0,0,0,0,267000.0003,0,267000.0003,0,0
176476,63381,6338,3,4,4,0,1,2,8,5,6,3,0,2,1,2,0,0,0,0,0,0,1,0,0,218779.9975,65000.00037,153779.9971,65000.00037,4999.996549,60000.00382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176481,63391,6339,1,3,1,1,2,2,8,2,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,120999.9997,1000.001119,119999.9986,1000.001119,1000.001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176486,63401,6340,1,1,2,1,1,4,14,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,266039.9981,70999.99803,195040.0001,50000.00167,50000.00167,0,0,0,0,10499.99818,0,0,0,0,0,20999.99636,10499.99818,4999.996549,0,0
176491,63411,6341,1,3,1,1,2,3,9,4,5,5,0,1,3,3,0,0,0,1,0,0,0,0,0,39767.99978,15768.00006,23999.99972,668.0003495,668.0003495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176496,63421,6342,2,1,1,1,2,4,12,3,2,5,0,1,2,1,0,0,0,0,0,1,0,0,0,704000.0008,4000.004477,699999.9963,4000.004477,4000.004477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176501,63431,6343,2,1,2,1,1,4,12,4,5,4,2,1,1,2,1,0,0,0,0,0,0,0,0,63739031.99,18821680,44917351.99,67679.99939,67679.99939,0,0,0,1425999.998,7049599.999,1425999.998,0,0,0,0,0,0,0,1,0
176506,63441,6344,1,1,2,1,1,4,13,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,205600.0039,23999.99972,181599.9988,23999.99972,2000.002238,21999.99748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176511,63451,6345,4,4,4,1,2,3,11,3,4,1,1,2,3,3,0,0,0,0,0,1,0,0,0,740399.9999,706559.9993,33840.0006,2360.003727,279.9981421,679.9967803,1399.999757,0,4199.999272,4199.999272,4199.999272,0,0,0,0,0,0,0,0,0
176516,63461,6346,1,1,2,1,1,4,12,2,3,4,3,1,3,1,0,1,0,0,0,0,0,0,0,567330.0026,13010.00253,554320.0001,3010.000383,3010.000383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176526,63481,6348,1,1,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,315112.0008,132311.9988,182799.9983,8512.00142,258.0010668,7328.000746,925.9996069,0,0,24358.79975,8599.998768,0,0,0,0,55799.99912,15619.99884,0,0,0
176531,63491,6349,1,2,2,1,1,4,12,2,3,4,2,1,3,1,0,0,0,0,0,1,0,0,0,726799.9973,154399.9991,572399.9982,12899.99906,900.0037213,12000.00438,0,1499.997155,0,81400.00063,0,0,0,0,0,140000.0029,80399.99951,20000.00429,0,0
176536,63501,6350,2,1,1,1,1,4,12,4,5,5,0,1,2,1,0,0,0,0,1,0,0,0,0,3924600.001,2092159.999,1832439.998,287739.998,87019.99914,18400.00069,182319.9999,100000.0033,249999.9993,970999.9992,249999.9993,0,0,0,0,1442000.002,720999.9999,1442000.002,0,0
176541,63511,6351,1,2,2,1,1,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,233460.0009,14940.00025,218519.9988,1499.997155,1499.997155,0,0,0,0,3038.001102,0,0,0,0,0,5860.001311,3038.001102,0,0,0
176554,63534,6353,1,3,1,1,1,2,8,2,3,4,2,1,3,2,0,0,0,0,0,0,1,0,0,156830.0001,930.0038454,155899.9962,930.0038454,930.0038454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176556,63541,6354,2,1,2,1,1,4,14,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,6497928,4467847.999,2030080.001,169648,17927.99813,55400.00048,0,0,61199.99973,2232892,61199.99973,0,0,0,0,3621999.999,2158751.997,52000.00029,0,0
176566,63561,6356,2,1,1,1,1,4,12,6,5,3,0,2,3,3,1,0,0,0,0,0,0,0,0,112269800,16830800,95438999.99,14600.00005,14600.00005,0,0,0,0,10246200,7816199.999,0,0,0,0,0,0,0,0,0
176571,63571,6357,3,4,4,0,1,2,8,5,6,3,0,2,2,3,0,0,0,0,0,0,1,0,0,599820.0012,411799.9995,188020.0018,6999.998787,2000.002238,0,4999.996549,0,0,319249.9986,285500.002,0,0,0,0,75000.00251,33750.00384,75000.00251,0,0
176576,63581,6358,1,1,2,1,1,4,12,3,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,75930.00093,7050.002009,68879.99892,1150.001739,1000.001119,150.0006202,0,0,0,2950.000135,0,0,0,0,0,5900.00027,2950.000135,5900.00027,0,0
176581,63591,6359,1,2,2,1,1,1,4,6,5,5,0,1,3,2,0,0,0,0,1,0,0,0,0,365439.9972,179640.0009,185799.9962,6740.001934,6740.001934,0,0,140599.9999,0,6999.998787,0,0,0,0,0,15860.00165,6999.998787,8859.99924,0,1
176591,63611,6361,4,4,4,0,1,3,9,3,1,2,0,2,1,1,0,0,0,0,0,0,1,0,0,222999.9962,1000.001119,222000.0042,1000.001119,1000.001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176596,63621,6362,1,1,2,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1192900.002,766919.9992,425979.9978,48920.00083,4999.996549,39999.99953,3920.00113,0,100000.0033,397499.997,100000.0033,0,0,0,0,594999.9964,297500.0027,575000.0012,0,0
176601,63631,6363,2,1,2,1,1,4,14,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,7583899.997,6167199.999,1416699.998,520000.0029,54999.99822,464999.9957,0,0,3900000.004,5553919.995,4384000.003,0,0,0,0,1263200.002,1056920.002,625600.0035,0,0
176606,63641,6364,2,1,2,1,1,2,8,4,5,5,0,1,3,3,1,0,0,0,0,0,0,0,0,179463480,38940000,140523480,12201800,1011800,0,11189999.99,0,9000000.001,23004000,16866000,0,0,0,0,6819999.999,6137999.997,6819999.999,0,0
176611,63651,6365,1,1,2,1,1,3,9,2,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,469165.9996,295325.998,173839.9999,15326.00125,7300.000027,8026.00122,0,0,0,102949.9999,0,0,0,0,0,279999.9967,102949.9999,0,0,0
176616,63661,6366,3,4,4,0,1,4,12,5,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,257710.0023,84330.00128,173379.9992,15930.00254,8440.001122,7489.999607,0,0,15800.00321,15800.00321,15800.00321,0,0,0,0,0,0,0,0,1
176626,63681,6368,1,2,2,1,2,4,12,2,1,2,0,2,1,3,0,0,0,1,0,0,0,0,0,15199.99892,4999.996549,10200.00237,4999.996549,4999.996549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176636,63701,6370,2,1,2,1,1,4,12,2,2,5,0,1,1,2,0,0,0,0,0,0,0,1,0,2113400.002,19199.99796,2094200,14200.00142,4100.001874,99.99739779,10000.00214,0,0,4999.996549,0,0,0,0,0,4999.996549,4999.996549,4999.996549,0,0
176641,63711,6371,1,2,2,1,1,4,12,3,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,207400.0023,110800.0028,96599.99954,3800.000634,799.9972765,3000.003357,0,0,0,107000.0021,100000.0033,0,0,0,0,6999.998787,6999.998787,0,0,0
176646,63721,6372,3,4,4,0,1,3,9,2,3,4,1,1,1,3,0,0,0,0,0,0,1,0,0,219240.2008,2344.200284,216896.0006,838.1994851,838.1994851,0,0,0,745.9988626,745.9988626,745.9988626,0,0,0,0,0,0,0,0,0
176656,63741,6374,1,2,2,1,1,2,8,3,4,1,1,2,3,3,0,0,0,0,0,0,1,0,0,102660.0011,1660.000229,101000.0045,1660.000229,1660.000229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176666,63761,6376,1,3,2,1,2,4,12,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,8698.000379,5777.998559,2919.998201,2338.001223,717.9999531,1619.997651,0,0,3440.002764,3440.002764,3440.002764,0,0,0,0,0,0,0,0,0
176676,63781,6378,1,1,2,1,2,2,8,1,2,5,0,1,3,3,0,0,0,1,0,0,0,0,0,14568.00053,4947.999349,9619.999367,2727.999217,808.0003252,1919.998892,0,0,0,666.0027538,0,0,0,0,0,2220.000132,666.0027538,0,0,0
176681,63791,6379,1,1,2,1,1,4,14,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,4136699.996,2314000.002,1822700.003,661999.999,12000.00438,0,650000.0037,0,50000.00167,1350000,575000.0012,0,0,0,0,850000.0013,774999.9988,699999.9963,0,0
176686,63801,6380,3,4,4,0,1,2,8,5,6,4,1,1,1,1,1,0,0,0,0,0,0,0,0,111100.0004,31199.99873,79900.00166,4000.004477,4000.004477,0,0,0,0,4589.999075,0,0,0,0,0,27200.0033,4589.999075,0,0,1
176691,63811,6381,3,4,4,0,1,4,13,4,6,5,0,1,3,2,0,0,0,0,0,0,1,0,0,8795179.998,4143599.998,4651580.001,220000.0019,20000.00429,0,100000.0033,0,3299999.998,3576519.999,3442999.999,0,0,0,0,39999.99953,39999.99953,39999.99953,0,0
176701,63831,6383,1,2,2,1,1,4,12,2,3,4,2,1,1,3,0,0,0,0,0,0,1,0,0,593279.9995,110480.002,482799.9975,23479.99877,6579.99886,16900.00172,0,0,4000.004477,71999.99915,53999.9971,0,0,0,0,33000.00074,18000.00205,3000.003357,0,0
176706,63841,6384,1,2,2,1,2,3,9,3,4,1,1,2,3,3,0,0,1,0,0,0,0,0,0,64799.99652,60000.00382,4800.001753,10000.00214,10000.00214,0,0,0,0,10500.0018,0,0,0,0,0,50000.00167,10500.0018,0,0,0
176711,63851,6385,3,4,4,0,1,4,12,4,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,683820.0012,295999.9965,387819.9992,106000.001,5999.997668,100000.0033,0,0,39999.99953,170000.0003,39999.99953,0,0,0,0,149999.996,130000.0007,50000.00167,0,0
176716,63861,6386,4,4,4,1,2,4,12,2,1,2,0,2,3,2,0,0,0,1,0,0,0,0,0,7261.001675,1501.001381,5760.000294,1501.001381,1499.997155,1.004226106,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176726,63881,6388,1,2,1,1,1,4,12,1,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,207350.0009,46350.00166,160999.9992,5999.997668,1000.001119,4999.996549,0,0,28000.00419,33099.99814,28000.00419,0,0,0,0,12000.00438,5100.002993,0,0,0
176731,63891,6389,1,2,2,1,1,2,8,3,3,4,3,1,3,1,0,0,0,0,0,1,0,0,0,159500.0003,25000.00084,134500.0012,4999.996549,1499.997155,3499.999393,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176741,63911,6391,1,2,2,1,1,3,9,4,5,4,3,1,1,1,0,0,0,0,0,1,0,0,0,1170409.999,30609.9987,1139799.996,1249.999137,1249.999137,0,0,0,39.9971497,19468.00149,39.9971497,0,0,0,0,4319.999768,678.000994,0,0,1
176756,63941,6394,1,1,2,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1539200.002,1220400,318800.0039,64399.99789,3000.003357,60000.00382,1399.999757,0,0,399600.0003,0,0,0,0,0,1099600.002,399600.0003,0,0,0
176761,63951,6395,1,1,2,1,1,4,13,2,1,2,0,2,3,3,0,0,1,0,0,0,0,0,0,423000.0029,122000.0008,301000.0021,21999.99748,0,15999.99981,5999.997668,0,0,109999.9964,0,0,0,0,0,100000.0033,100000.0033,0,0,0
176776,63981,6398,1,1,2,1,2,4,13,2,1,2,0,2,1,3,0,0,0,0,1,0,0,0,0,58300.00101,15299.99993,43000.00108,2499.998274,2400.000876,99.99739779,0,0,0,7450.000647,0,0,0,0,0,12800.00166,7450.000647,0,0,0
176781,63991,6399,2,2,2,1,1,3,11,2,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,5828600.002,2174999.999,3653600,79999.99906,4999.996549,75000.00251,0,249999.9993,1200000,1502999.999,1200000,0,0,0,0,0,0,0,0,0
176796,64021,6402,2,1,2,1,1,2,8,2,3,4,2,1,1,3,0,0,1,0,0,0,0,0,0,92393599.99,20665200,71728399.99,653399.9984,0,0,175400.0009,0,0,3298399.998,0,0,0,0,0,0,0,0,0,0
176801,64031,6403,1,1,2,1,2,4,12,1,2,5,0,1,3,3,0,0,0,1,0,0,0,0,0,10760.00046,4300.000289,6460.001982,4300.000289,4300.000289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176811,64051,6405,1,1,1,1,1,4,13,3,3,4,5,1,3,3,0,0,0,0,0,1,0,0,0,844276.0012,314176.0005,530100.0007,14175.99951,14175.99951,0,0,0,0,224999.9985,0,0,0,0,0,300000.001,224999.9985,0,0,0
176826,64081,6408,1,1,2,0,1,4,12,5,6,3,0,2,2,3,0,0,0,0,0,0,1,0,0,1675049.998,385050.0016,1289999.996,11049.99744,50.00322244,0,10000.00214,0,0,374000.0006,166999.9969,0,0,0,0,206999.9982,206999.9982,206999.9982,0,0
176831,64091,6409,2,1,2,1,1,4,12,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,2043120.002,546999.997,1496119.997,17000.00093,4999.996549,0,12000.00438,0,0,504000.0031,0,0,0,0,0,529999.996,504000.0031,455000.0026,1,0
176836,64101,6410,1,1,2,1,1,4,13,1,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,1191680.002,615000.0007,576680.0009,376999.9967,2000.002238,0,350000.0027,0,20000.00429,105600.0024,20000.00429,0,0,0,0,213000.0031,85599.99809,213000.0031,0,0
176841,64111,6411,3,4,4,0,1,3,9,5,6,5,0,1,3,1,0,0,0,0,0,1,0,0,0,1335400.002,783999.9998,551400.0019,34000.00186,34000.00186,0,0,600000.002,149999.996,149999.996,149999.996,0,0,0,0,0,0,0,0,1
176851,64131,6413,1,1,1,1,1,4,13,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,590600.0005,293499.9982,297100.0023,2499.998274,2499.998274,0,0,0,0,195000.0011,0,0,0,0,0,289999.9989,195000.0011,69999.99692,0,0
176856,64141,6414,3,4,4,0,1,2,5,4,6,4,2,1,3,3,0,0,1,0,0,0,0,0,0,112159.9999,4199.999272,107960.0007,4199.999272,200.0038427,4000.004477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176871,64171,6417,1,2,2,1,2,3,9,1,3,4,1,1,3,3,0,0,0,1,0,0,0,0,0,48066.99851,29606.99938,18460.00094,14607.00069,11600.00032,3006.998561,0,14999.99869,0,0,0,0,0,0,0,0,0,0,0,0
176876,64181,6418,1,2,2,1,1,3,9,4,5,1,1,2,3,2,0,0,0,1,0,0,0,0,0,170879.9973,36399.99912,134480.0018,17280.00088,15719.99986,1559.999213,0,0,0,7399.999234,0,0,0,0,0,17599.99979,7399.999234,0,0,1
176881,64191,6419,2,2,2,1,1,1,5,2,3,4,2,1,3,2,0,0,0,0,1,0,0,0,0,819860.0021,2060.002486,817800.0015,2060.002486,2060.002486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176886,64201,6420,1,1,1,1,1,4,12,2,3,4,2,1,1,1,0,0,0,0,0,1,0,0,0,1077473.999,51894.00106,1025580.001,894.0000777,743.9994575,150.0006202,0,0,0,22099.9985,0,0,0,0,0,50000.00167,22099.9985,20000.00429,0,0
176891,64211,6421,3,4,4,0,1,4,14,6,6,5,0,1,3,3,0,0,0,0,0,0,0,0,1,6072780.001,5314600,758180.0004,28999.99627,9000.001025,0,20000.00429,0,1269999.999,3487600,1445000.001,0,0,0,0,277599.9995,277599.9995,277599.9995,0,0
176896,64221,6422,1,2,2,1,1,4,12,2,4,1,1,2,1,2,0,0,0,0,0,1,0,0,0,157760.0021,14399.99621,143359.9969,1099.998517,1099.998517,0,0,0,499.996036,2190.000008,499.996036,0,0,0,0,11000.00326,1690.003972,0,0,0
176901,64231,6423,2,1,1,1,1,4,13,5,5,3,0,2,1,3,0,0,0,0,0,0,0,1,0,33957400,5675000,28282400,2349999.997,1450000.003,0,0,0,256999.9981,1920400.003,256999.9981,195000.0011,0,174999.9968,20000.00429,2471999.998,1663399.996,172000.0025,0,0
176906,64241,6424,1,1,1,1,1,4,12,4,5,5,0,1,2,3,0,0,0,0,0,1,0,0,0,5226900.001,4272600.001,954299.9977,11199.99806,1199.995915,0,10000.00214,134999.9973,1499999.996,1646859.999,1499999.996,1912400,194399.9986,0,0,560000.0025,55999.99934,0,0,0
176911,64251,6425,2,1,1,1,1,1,2,2,3,4,3,1,1,2,0,0,0,0,0,0,1,0,0,150999.9971,11000.00326,140000.0029,11000.00326,11000.00326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176916,64261,6426,2,1,2,1,1,4,12,3,3,4,2,1,3,3,0,1,0,0,0,0,0,0,0,7275200,2993000.002,4282199.997,1053000.002,270000.0036,423000.0029,359999.9958,0,1100000.001,2073000.004,1100000.001,0,0,0,0,640000.0015,600000.002,640000.0015,0,0
176921,64271,6427,2,1,2,1,1,4,12,4,5,5,0,1,3,1,0,0,0,0,0,1,0,0,0,6617467.998,201048.0008,6416419.999,23048.00061,7999.999906,0,14999.99869,0,0,106799.9983,0,0,0,0,0,178000.0002,106799.9983,178000.0002,0,0
176926,64281,6428,1,3,2,1,1,3,9,3,3,4,2,1,3,2,0,0,0,0,0,1,0,0,0,633337.9999,11156.00029,622181.9996,1495.998345,1495.998345,0,0,0,0,5022.000861,0,0,0,0,0,9660.000135,5022.000861,0,0,0
176931,64291,6429,1,2,2,1,2,2,8,3,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,38880.00153,20979.99869,17899.99561,13500.00154,13500.00154,0,0,0,6980.001117,6980.001117,6980.001117,0,0,0,0,0,0,0,0,1
176941,64311,6431,1,2,2,1,2,4,12,1,3,4,2,1,1,2,0,0,0,1,0,0,0,0,0,8160.001171,2899.996913,5259.99883,2899.996913,1819.997875,1079.999037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
